TargetTitle	Length	ratio	Source place	Target place	Analysis text	Target text
doyle_adventures_5_d	21	0.9523809523809523	27174	23249	. Sherlock Holmes sto	. Sherlock Holmes sat
doyle_adventures_5_d	27	0.9629629629629629	27685	21045	 "Thank you," said Holmes, 	 "Thank you!" said Holmes, 
doyle_adventures_5_d	22	1.0	30938	30522	ly come upon him, and 	ly come upon him, and 
doyle_adventures_5_d	22	1.0	32031	4293	I trust that I am not 	I trust that I am not 
doyle_adventures_5_d	24	1.0	34754	29416	" said Sherlock Holmes, 	" said Sherlock Holmes, 
doyle_adventures_5_d	23	1.0	35996	3479	." Sherlock Holmes was 	." Sherlock Holmes was 
doyle_adventures_5_d	21	1.0	35998	32463	 Sherlock Holmes was 	 Sherlock Holmes was 
doyle_adventures_5_d	20	0.95	42997	3480	" Sherlock Holmes ha	" Sherlock Holmes wa
doyle_adventures_5_d	21	1.0	42998	35563	 Sherlock Holmes had 	 Sherlock Holmes had 
doyle_adventures_5_d	24	1.0	43899	5246	." "I beg that you will 	." "I beg that you will 
doyle_adventures_5_d	20	0.95	46393	13922	 there was nothing i	 there was nothing o
doyle_baskervilles_13_u	20	0.95	56	3404	 Sherlock Holmes, on	 Sherlock Holmes, fo
doyle_baskervilles_13_u	21	1.0	650	4518	I have no doubt that 	I have no doubt that 
doyle_baskervilles_13_u	20	0.95	723	7455	he stout gentleman h	he stout gentleman w
doyle_baskervilles_13_u	27	1.0	2068	20408	e one of the most singular 	e one of the most singular 
doyle_baskervilles_13_u	20	0.95	2533	20416	 the most singular t	 the most singular a
doyle_baskervilles_13_u	20	0.95	8077	18526	d Sherlock Holmes. "	d Sherlock Holmes. “
doyle_baskervilles_13_u	20	0.95	8077	19877	d Sherlock Holmes. "	d Sherlock Holmes. “
doyle_baskervilles_13_u	21	1.0	9448	8885	 in his hand, and he 	 in his hand, and he 
doyle_baskervilles_13_u	20	0.95	23335	11694	, as I understand, r	, as I understand, t
doyle_baskervilles_13_u	20	0.95	24910	6980	 upon the subject in	 upon the subject di
doyle_baskervilles_13_u	22	1.0	27889	53	d Holmes as we walked 	d Holmes as we walked 
doyle_baskervilles_13_u	20	1.0	27990	5073	 I am not sure that 	 I am not sure that 
doyle_baskervilles_13_u	20	0.95	33132	14802	t to Baker Street. T	t to Baker Street.” 
doyle_baskervilles_13_u	23	0.9565217391304348	34755	18522	 said Sherlock Holmes, 	 said Sherlock Holmes. 
doyle_baskervilles_13_u	23	0.9565217391304348	34755	19873	 said Sherlock Holmes, 	 said Sherlock Holmes. 
doyle_baskervilles_13_u	20	0.95	36124	13937	 in the afternoon. W	 in the afternoon.” 
doyle_baskervilles_13_u	23	0.9565217391304348	37752	4533	 that you would have th	 that you would have ha
doyle_baskervilles_13_u	24	1.0	39077	337	 that we have never had 	 that we have never had 
doyle_baskervilles_13_u	20	0.95	44620	4524	 no doubt that you h	 no doubt that you w
doyle_baskervilles_13_u	25	1.0	48881	17073	 shrugged his shoulders. 	 shrugged his shoulders. 
doyle_signoffour_9_d	22	0.9545454545454546	52	3334	 Mr. Sherlock Holmes, 	 Mr. Sherlock Holmes h
doyle_signoffour_9_d	22	0.9545454545454546	52	12073	 Mr. Sherlock Holmes, 	 Mr. Sherlock Holmes i
doyle_signoffour_9_d	22	0.9545454545454546	52	14278	 Mr. Sherlock Holmes, 	 Mr. Sherlock Holmes h
doyle_signoffour_9_d	20	1.0	7621	3334	 Mr. Sherlock Holmes	 Mr. Sherlock Holmes
doyle_signoffour_9_d	20	1.0	7621	12073	 Mr. Sherlock Holmes	 Mr. Sherlock Holmes
doyle_signoffour_9_d	20	1.0	7621	14278	 Mr. Sherlock Holmes	 Mr. Sherlock Holmes
doyle_signoffour_9_d	22	0.9545454545454546	9699	12556	 I understand that the	 I understand that he 
doyle_signoffour_9_d	20	0.95	16243	17808	 that it would be al	 that it would be a 
doyle_signoffour_9_d	20	0.95	19158	4461	 from time to time t	 from time to time h
doyle_signoffour_9_d	20	0.95	20684	3337	. Sherlock Holmes an	. Sherlock Holmes ha
doyle_signoffour_9_d	20	0.95	23247	4178	 that you have any g	 that you have any c
doyle_signoffour_9_d	20	0.95	23309	2745	. On the contrary, y	. On the contrary, s
doyle_signoffour_9_d	24	1.0	25831	5213	 come to the conclusion 	 come to the conclusion 
doyle_signoffour_9_d	20	1.0	27174	91	. Sherlock Holmes st	. Sherlock Holmes st
doyle_signoffour_9_d	20	0.95	27174	11064	. Sherlock Holmes st	. Sherlock Holmes is
doyle_signoffour_9_d	20	0.95	27174	12076	. Sherlock Holmes st	. Sherlock Holmes is
doyle_signoffour_9_d	24	1.0	31605	7813	 reason to believe that 	 reason to believe that 
doyle_signoffour_9_d	26	0.9615384615384616	33662	8259	 Jones, of Scotland Yard? 	 Jones, of Scotland Yard, 
doyle_signoffour_9_d	21	0.9523809523809523	33887	12093	 is a wonderful man f	 is a wonderful man, 
doyle_signoffour_9_d	20	0.95	34607	457	 I confess that I mi	 I confess that I am
doyle_signoffour_9_d	21	0.9523809523809523	35998	3338	 Sherlock Holmes was 	 Sherlock Holmes has 
doyle_signoffour_9_d	21	0.9523809523809523	42998	3338	 Sherlock Holmes had 	 Sherlock Holmes has 
doyle_signoffour_9_d	20	0.95	43908	7397	 that you will not t	 that you will not b
doyle_signoffour_9_d	22	1.0	45182	6506	 hours of the morning 	 hours of the morning 
doyle_signoffour_9_d	21	1.0	46028	11748	. From the time that 	. From the time that 
doyle_adventures_7_d	31	0.967741935483871	22	36	E I had called upon my friend, 	E I had called upon my friend S
doyle_adventures_7_d	25	1.0	321	22442	d closed the door behind 	d closed the door behind 
doyle_adventures_7_d	24	0.9583333333333334	649	2194	 I have no doubt that he	 I have no doubt that th
doyle_adventures_7_d	21	1.0	650	7483	I have no doubt that 	I have no doubt that 
doyle_adventures_7_d	28	0.9642857142857143	741	20664	 half rose from his chair an	 half rose from his chair in
doyle_adventures_7_d	20	1.0	814	24881	 questioning glance 	 questioning glance 
doyle_adventures_7_d	20	0.95	884	41140	," said Holmes, rela	," said Holmes, reac
doyle_adventures_7_d	20	0.95	931	8373	 putting his fingert	 putting his finger 
doyle_adventures_7_d	23	1.0	1516	2112	 Miss Mary Sutherland, 	 Miss Mary Sutherland, 
doyle_adventures_7_d	20	0.95	3310	12045	 the advertisement c	 the advertisement a
doyle_adventures_7_d	20	0.95	4333	24881	 questioning glances	 questioning glance 
doyle_adventures_7_d	25	0.96	4362	6779	 the obvious facts that h	 the obvious fact that hi
doyle_adventures_7_d	24	1.0	6076	41132	, Watson," said Holmes, 	, Watson," said Holmes, 
doyle_adventures_7_d	21	0.9523809523809523	6280	12044	d the advertisement, 	d the advertisement a
doyle_adventures_7_d	20	1.0	6337	31607	," he answered with 	," he answered with 
doyle_adventures_7_d	20	0.95	8226	39376	, Mr. Holmes; and I 	, Mr. Holmes, and I 
doyle_adventures_7_d	21	1.0	8621	18230	our advertisement." "	our advertisement." "
doyle_adventures_7_d	20	0.95	10839	12045	 the advertisement, 	 the advertisement a
doyle_adventures_7_d	25	0.96	12180	36065	 it seemed to me that if 	 it seemed to me that it 
doyle_adventures_7_d	25	0.96	12417	24778	 to put up the shutters f	 to put up the shutters. 
doyle_adventures_7_d	20	0.95	12603	12045	 the advertisement. 	 the advertisement a
doyle_adventures_7_d	20	0.95	12798	12045	 the advertisement. 	 the advertisement a
doyle_adventures_7_d	25	0.96	16135	27139	I thought that I was not 	I thought that I was out 
doyle_adventures_7_d	20	1.0	18033	10014	fortunate enough to 	fortunate enough to 
doyle_adventures_7_d	20	0.95	20447	39275	 the middle of the p	 the middle of the f
doyle_adventures_7_d	20	0.95	20684	11627	. Sherlock Holmes an	. Sherlock Holmes sa
doyle_adventures_7_d	20	1.0	21024	18254	 you can do nothing 	 you can do nothing 
doyle_adventures_7_d	20	0.95	21388	10171	 the card upon the d	 the card upon the b
doyle_adventures_7_d	20	1.0	21843	38557	. "'Well,' said I, '	. "'Well,' said I, '
doyle_adventures_7_d	22	0.9545454545454546	22419	34808	hat did you do then?" 	hat did you do, then? 
doyle_adventures_7_d	20	0.95	23017	24228	t is possible that g	t is possible that o
doyle_adventures_7_d	26	0.9615384615384616	25038	41130	ll, Watson," said Holmes w	ll, Watson," said Holmes, 
doyle_adventures_7_d	21	0.9523809523809523	27174	11627	. Sherlock Holmes sto	. Sherlock Holmes sat
doyle_adventures_7_d	20	0.95	29223	29095	 which we had just q	 which we had just l
doyle_adventures_7_d	20	0.95	33554	23956	, buttoning up his p	, buttoning up his c
doyle_adventures_7_d	25	1.0	34753	1404	," said Sherlock Holmes, 	," said Sherlock Holmes, 
doyle_adventures_7_d	22	1.0	35693	31514	 have the pleasure of 	 have the pleasure of 
doyle_adventures_7_d	20	1.0	35995	21430	d." Sherlock Holmes 	d." Sherlock Holmes 
doyle_adventures_7_d	21	0.9523809523809523	35996	31288	." Sherlock Holmes wa	." Sherlock Holmes ha
doyle_adventures_7_d	22	1.0	37767	41756	 have the goodness to 	 have the goodness to 
doyle_adventures_7_d	22	1.0	40843	30024	," whispered Holmes. "	," whispered Holmes. "
doyle_adventures_7_d	27	0.9629629629629629	41685	872	 in the direction of the fl	 in the direction of the ol
doyle_adventures_7_d	24	0.9583333333333334	42005	29175	 in the centre of the li	 in the centre of the ci
doyle_adventures_7_d	20	0.95	42997	8314	" Sherlock Holmes ha	" Sherlock Holmes la
doyle_adventures_7_d	24	0.9583333333333334	42997	10890	" Sherlock Holmes had sp	" Sherlock Holmes had op
doyle_adventures_7_d	20	1.0	42997	31289	" Sherlock Holmes ha	" Sherlock Holmes ha
doyle_adventures_7_d	25	0.96	43344	30477	," said Holmes blandly. "	," said Holmes blandly, "
doyle_adventures_7_d	22	0.9545454545454546	43903	2426	I beg that you will no	I beg that you will lo
doyle_adventures_7_d	20	0.95	44974	21191	but beyond that I am	but beyond that I ca
doyle_adventures_7_d	20	0.95	45370	12045	 the advertisement o	 the advertisement a
doyle_adventures_7_d	20	0.95	45851	12045	 the advertisement, 	 the advertisement a
doyle_adventures_7_d	20	1.0	46581	37387	? I thought of the a	? I thought of the a
doyle_baskervilles_11_u	20	1.0	4796	13532	, for example, that 	, for example, that 
doyle_baskervilles_11_u	20	0.95	14672	19032	 on one side, and ga	 on one side and gra
doyle_baskervilles_11_u	21	1.0	15775	16543	 answered that I had 	 answered that I had 
doyle_baskervilles_11_u	20	0.95	18306	20077	ed myself that the w	ed myself that the p
doyle_baskervilles_11_u	20	0.95	20447	19661	 the middle of the p	 the middle of them 
doyle_baskervilles_11_u	20	0.95	20447	21069	 the middle of the p	 the middle of the h
doyle_baskervilles_11_u	23	1.0	33188	1787	, and as I entered the 	, and as I entered the 
doyle_baskervilles_11_u	22	0.9545454545454546	39743	8724	, and I thought that, 	, and I thought that i
doyle_baskervilles_11_u	20	0.95	39907	2661	 the presence of a l	 the presence of a v
doyle_baskervilles_11_u	20	0.95	40714	2405	here was something d	here was something s
doyle_baskervilles_11_u	20	1.0	41517	17005	, but I could distin	, but I could distin
doyle_baskervilles_11_u	33	0.9696969696969697	45172	9482	 the early hours of the morning a	 the early hours of the morning. 
doyle_baskervilles_11_u	20	0.95	46582	9848	 I thought of the as	 I thought of the la
doyle_baskervilles_11_u	20	0.95	48238	13645	 that they should us	 that they should st
doyle_adventures_11_d	20	0.95	517	16937	 in the next room." 	 in the next room. I
doyle_adventures_11_d	22	1.0	649	10911	 I have no doubt that 	 I have no doubt that 
doyle_adventures_11_d	26	0.9615384615384616	649	15849	 I have no doubt that he w	 I have no doubt that she 
doyle_adventures_11_d	26	0.9615384615384616	649	41270	 I have no doubt that he w	 I have no doubt that she 
doyle_adventures_11_d	20	1.0	3794	1139	n black frock-coat, 	n black frock-coat, 
doyle_adventures_11_d	20	0.95	4229	21230	s. Sherlock Holmes' 	s. Sherlock Holmes s
doyle_adventures_11_d	22	0.9545454545454546	6893	8692	 in person on Monday, 	 in person on Monday m
doyle_adventures_11_d	20	0.95	8995	29221	, I presume?" "Yes, 	, I presume?" "Yes; 
doyle_adventures_11_d	20	1.0	9142	10791	 I am a widower and 	 I am a widower and 
doyle_adventures_11_d	20	0.95	9699	33218	 I understand that t	 I understand that y
doyle_adventures_11_d	27	1.0	12918	18440	 I should not have thought 	 I should not have thought 
doyle_adventures_11_d	20	0.95	13481	45387	There was a double s	There was a double l
doyle_adventures_11_d	20	1.0	13622	33923	 found ourselves in 	 found ourselves in 
doyle_adventures_11_d	21	1.0	13859	9455	thing in the office b	thing in the office b
doyle_adventures_11_d	20	1.0	14350	22157	 that he might have 	 that he might have 
doyle_adventures_11_d	20	1.0	16117	10034	, Mr. Holmes, for I 	, Mr. Holmes, for I 
doyle_adventures_11_d	20	0.95	16243	9400	 that it would be al	 that it would be an
doyle_adventures_11_d	22	1.0	19175	15418	e to see that all was 	e to see that all was 
doyle_adventures_11_d	21	0.9523809523809523	19183	50006	 that all was right w	 that all was right, 
doyle_adventures_11_d	20	0.95	20447	41786	 the middle of the p	 the middle of the n
doyle_adventures_11_d	20	0.95	20684	21231	. Sherlock Holmes an	. Sherlock Holmes sa
doyle_adventures_11_d	23	0.9565217391304348	22941	33164	 I shall be happy to lo	 I shall be happy to do
doyle_adventures_11_d	20	1.0	23002	15925	 I think that it is 	 I think that it is 
doyle_adventures_11_d	21	0.9523809523809523	23243	3163	 see that you have an	 see that you have ha
doyle_adventures_11_d	20	1.0	23283	39880	 this extraordinary 	 this extraordinary 
doyle_adventures_11_d	22	0.9545454545454546	23311	16381	On the contrary, you a	On the contrary, your 
doyle_adventures_11_d	24	0.9583333333333334	24770	35117	Nothing to complain of, 	Nothing to complain of. 
doyle_adventures_11_d	21	1.0	24870	33164	 I shall be happy to 	 I shall be happy to 
doyle_adventures_11_d	20	0.95	25125	20869	 make nothing of it,	 make nothing of it.
doyle_adventures_11_d	20	0.95	25213	31191	," said Holmes, "the	," said Holmes, "her
doyle_adventures_11_d	20	0.95	26121	31958	What do you think, W	What do you think, M
doyle_adventures_11_d	21	1.0	26569	4491	 by the Underground a	 by the Underground a
doyle_adventures_11_d	20	0.95	26658	44220	 the scene of the si	 the scene of the st
doyle_adventures_11_d	24	0.9583333333333334	26690	24349	 which we had listened t	 which we had listened. 
doyle_adventures_11_d	22	0.9545454545454546	27173	21230	s. Sherlock Holmes sto	s. Sherlock Holmes sat
doyle_adventures_11_d	20	0.95	27175	30682	 Sherlock Holmes sto	 Sherlock Holmes too
doyle_adventures_11_d	21	1.0	28136	5120	 a good deal in this 	 a good deal in this 
doyle_adventures_11_d	20	1.0	28613	33920	 we found ourselves 	 we found ourselves 
doyle_adventures_11_d	22	0.9545454545454546	28643	17013	ed round the corner fr	ed round the corner of
doyle_adventures_11_d	28	0.9642857142857143	33167	25664	 standing at the door, and a	 standing at the door and wa
doyle_adventures_11_d	25	0.96	34753	39017	," said Sherlock Holmes, 	," said Sherlock Holmes r
doyle_adventures_11_d	20	0.95	35681	33508	e that I may have th	e that I may have to
doyle_adventures_11_d	20	0.95	35996	30680	." Sherlock Holmes w	." Sherlock Holmes t
doyle_adventures_11_d	20	1.0	36358	49213	ed in the matter. I 	ed in the matter. I 
doyle_adventures_11_d	20	1.0	36719	33923	 found ourselves in 	 found ourselves in 
doyle_adventures_11_d	24	1.0	37739	31289	. Might I beg that you w	. Might I beg that you w
doyle_adventures_11_d	25	1.0	41522	46573	 I could distinguish the 	 I could distinguish the 
doyle_adventures_11_d	22	1.0	41688	841	 the direction of the 	 the direction of the 
doyle_adventures_11_d	20	0.95	42008	2498	 the centre of the l	 the centre of the r
doyle_adventures_11_d	20	1.0	42050	2952	or a minute or more 	or a minute or more 
doyle_adventures_11_d	28	0.9642857142857143	42588	21101	 a hand on either side of th	 a hand on either side of hi
doyle_adventures_11_d	20	1.0	43903	16305	I beg that you will 	I beg that you will 
doyle_adventures_11_d	20	1.0	43903	31297	I beg that you will 	I beg that you will 
doyle_adventures_11_d	25	1.0	46103	33568	t was obvious to me that 	t was obvious to me that 
doyle_adventures_11_d	21	0.9523809523809523	47690	17013	ed round the corner, 	ed round the corner o
doyle_scarlet_9_d	20	0.95	12966	1354	 the whole country a	 the whole country g
doyle_scarlet_9_d	20	0.95	17858	13223	ill you be ready to-	ill you be ready to 
doyle_scarlet_9_d	20	0.95	26306	6337	 through the City fi	 through the City of
doyle_scarlet_9_d	20	1.0	36634	13867	hey are waiting for 	hey are waiting for 
doyle_scarlet_9_d	25	0.96	42005	1499	 in the centre of the lit	 in the centre of the cit
